playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
Top 50 - Indonesia,Bersamamu,2GUp5FWzjfs422g45y16HQ,False,83,Bersamamu,07VKSQaIDc1EoFGIO2YzrU,https://i.scdn.co/image/ab67616d0000b27304208561cc409d24c21fdd70,2023-06-09,Jaz,78ED3zmePoZzEzeBUg0evm,220946,7,0.371,0.424,0.583,0.000413,0.0599,-7.282,0,0.0343,0.456,73.856,"bruneian pop, indonesian pop"
Top 50 - Indonesia,Runtuh,6Hii26x3qDErVitnGW8QtO,False,82,Runtuh,5boeKAXsTkdFlm6OnkQxQW,https://i.scdn.co/image/ab67616d0000b2734788f7886c01b9b2ee95cbdd,2021-10-01,Feby Putri,66NmU5epI0ONGmdCRbLpmW,223974,3,0.876,0.593,0.287,0.000136,0.119,-13.164,1,0.0289,0.191,127.783,indonesian pop
Top 50 - Indonesia,Jiwa Yang Bersedih,6XsFgTG4dY768oIB4Dmeu0,False,83,Jiwa Yang Bersedih,1qZmwFxHsdCTrwkzXI69oL,https://i.scdn.co/image/ab67616d0000b273d5e19a9b55c764573748989d,2023-05-18,Ghea Indrawari,3qL7BzwJOXq3EzAio36aLX,278219,2,0.805,0.363,0.391,1.34e-06,0.115,-8.429,1,0.0281,0.451,97.377,indonesian pop
Top 50 - Indonesia,Duka,5MIpcd16T59wFeqAChSYwC,False,82,Duka,6RUEyCnpcBsm3uSv08NY8q,https://i.scdn.co/image/ab67616d0000b2733e19058e3db31816a65baf39,2016-09-25,Last Child,1v1khTmozNfxB2ET1Ep288,325147,0,0.122,0.566,0.885,3.75e-06,0.049,-4.664,1,0.0355,0.31,135.015,"indonesian pop punk, indonesian rock"
Top 50 - Indonesia,Nanti Kita Seperti Ini,2NjbJR8y083mOV59255QSe,False,82,Nanti Kita Seperti Ini,2UF7W9r1nqberWW2Bkx4ZT,https://i.scdn.co/image/ab67616d0000b273c89e69952aa204255aaf6c5d,2022-09-27,Batas Senja,4AhHkaGz7W2bKKJK90IaV2,209647,0,0.291,0.532,0.428,0.000233,0.0972,-7.255,1,0.0252,0.404,84.824,indonesian folk
Top 50 - Indonesia,Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,7wlfGt5NkpPT6nRC6yCr7u,False,82,Bercinta Lewat Kata (OST Jatuh Cinta Seperti di Film-Film),2uqiUX7WQx2Yj4TcBy6UHd,https://i.scdn.co/image/ab67616d0000b2735d9740b9156bf12d23ba1bad,2023-07-26,Donne Maula,5DKFj8QL05LWzVG82W29CG,169000,5,0.919,0.598,0.3,0.00186,0.103,-11.778,1,0.072,0.374,119.831,indonesian folk pop
Top 50 - Indonesia,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,False,91,Unorthodox Jukebox,58ufpQsJ1DS5kq4hhzQDiI,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,2012-12-07,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,213827,0,0.932,0.612,0.28,0.0,0.088,-8.648,1,0.0434,0.387,72.795,"dance pop, pop"
Top 50 - Indonesia,Take A Chance With Me,0x7PmByJWVXdeipevd6KZS,False,80,Nicole,7gK4I6eM9fYJCfq4IeHx1t,https://i.scdn.co/image/ab67616d0000b2732c2861964a03f27e3093f1b2,2022-08-11,NIKI,2kxP07DLgs4xlWz8YHlvfh,303933,10,0.843,0.599,0.42,0.000262,0.103,-11.637,1,0.0645,0.506,93.981,indonesian r&b
Top 50 - Indonesia,Rahasia Hati,1X80KdFJpedU4as4WGIgYM,False,79,Paradoks,1qJp3Va3JzFE3FPVClJDQc,https://i.scdn.co/image/ab67616d0000b273f675ee4fd3c7a7359ed2fb2b,2002,Element,053tL050frPJyo9lPXTUFb,191950,11,0.166,0.542,0.526,0.0,0.116,-7.316,0,0.0263,0.394,75.098,indonesian pop rock
Top 50 - Indonesia,Wide Awake,5JLv62qFIS1DR3zGEcApRt,False,84,Teenage Dream: The Complete Confection,4zLOhyT4XIzyyl7KoSHWcE,https://i.scdn.co/image/ab67616d0000b273a56dc57d708c7b62db950105,2012-01-01,Katy Perry,6jJ0s89eD6GaHleKKya26X,220947,5,0.0749,0.514,0.683,2.64e-06,0.392,-5.099,1,0.0367,0.575,159.814,pop
Top 50 - Indonesia,Selamat (Selamat Tinggal),1mruWrUwAVe2XkksUQiaHK,False,80,Selamat (Selamat Tinggal),6osB48b3PzrABxdspbyYkd,https://i.scdn.co/image/ab67616d0000b2739df93f68b7a2e0f8d4eafbab,2019-06-17,Virgoun,4bAgr9zaF0bpzVGHdHuf0f,313671,0,0.523,0.361,0.581,5.42e-06,0.118,-8.502,1,0.0302,0.372,79.59,"indonesian pop, malaysian pop"
Top 50 - Indonesia,Somebody's Pleasure,3e1rs346dsDDwpqTRGlRZR,False,82,Somebody's Pleasure,5S5vnFRSXVua5SbdoY9S8y,https://i.scdn.co/image/ab67616d0000b2730104b1f71c7bd8e6e5ea1fd2,2023-01-27,Aziz Hedra,6ygKuZFz2sRggPZRaLHVHD,223957,10,0.842,0.633,0.491,3.84e-06,0.172,-6.847,1,0.0336,0.234,116.974,indonesian pop
Top 50 - Indonesia,Komang,654ZF6YNWjQS2NhwR3QnX7,False,81,Komang,7F3BUHlrZdaKrtSQ0LEpLm,https://i.scdn.co/image/ab67616d0000b2735733fcb8f308e4bca3d3a1c9,2022-08-17,Raim Laode,5LcNPa8f8bRmZqELgoRFkN,222707,7,0.399,0.696,0.414,5.87e-05,0.101,-8.547,1,0.027,0.353,133.912,indonesian pop
Top 50 - Indonesia,Kembali Pulang,6xeqCawPZngDVqw2W2aGaR,False,80,Kembali Pulang,3oCPm4IKeaWJy666uZPKih,https://i.scdn.co/image/ab67616d0000b273eca409ddd639be75c4d998b9,2022-10-28,Suara Kayu,327ipGIr9bD3MkLb2eucqC,207899,1,0.95,0.559,0.236,0.00673,0.105,-10.619,1,0.0282,0.33,141.977,indonesian pop
Top 50 - Indonesia,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,False,99,Lover,1NAmidJlEaVgA3MpcPFYGq,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,2019-08-23,Taylor Swift,06HL4z0CvFAxyc27GXpf02,178427,9,0.117,0.552,0.702,2.06e-05,0.105,-5.707,1,0.157,0.564,169.994,pop
Top 50 - Indonesia,Interaksi,32Pdf9eyXDEMoClEJW6yYP,False,80,Manusia,3R4IAF9ApqYeUQrv1ddyoR,https://i.scdn.co/image/ab67616d0000b273b55d26c578e30129b0a7e86e,2022-03-03,Tulus,2iDVt6mFbtbDEZG5ax0dTi,170000,9,0.778,0.464,0.344,1.23e-06,0.132,-8.302,1,0.033,0.751,177.713,"indonesian jazz, indonesian pop, indonesian singer-songwriter"
Top 50 - Indonesia,Monokrom,4GfK1qOF3uBWidbPlTCQRL,False,80,Monokrom,4szhn3xPmOJklFAcqNvTnQ,https://i.scdn.co/image/ab67616d0000b27371c65edbeed32af70b900637,2016-08-03,Tulus,2iDVt6mFbtbDEZG5ax0dTi,214567,6,0.573,0.534,0.462,5.59e-06,0.0974,-9.383,1,0.0326,0.519,88.046,"indonesian jazz, indonesian pop, indonesian singer-songwriter"
Top 50 - Indonesia,Ku Ingin Pisah,1uy2DsaTtdBO9jBo7KBLWE,False,81,Ku Ingin Pisah,3ngxVN1TATHxEYzefJPTQO,https://i.scdn.co/image/ab67616d0000b273b7044a4b1d903117ab7594b1,2023-11-23,Nabila Taqiyyah,0sLoVTeBT6akDY7ecDxKYe,235336,7,0.847,0.513,0.361,0.0,0.22,-6.082,1,0.0268,0.204,79.153,
Top 50 - Indonesia,Tanpa Rasa Bersalah,4Trhv4MBai2ay6vF5ovC7g,False,80,ASHER,2HNKo2vMGhc9wON4NDfb04,https://i.scdn.co/image/ab67616d0000b2738bace6ec56354296cc380c7a,2023-02-02,Fabio Asher,6FTLayBxjkQeanFdUusk1I,278000,0,0.734,0.608,0.301,0.0,0.157,-11.738,1,0.0318,0.219,119.958,indonesian pop
Top 50 - Indonesia,Sial,6O0WEM0QNEhqpU50BKui7o,False,81,fábula,1vva4fJyjXaJ2RDsGmIbCv,https://i.scdn.co/image/ab67616d0000b2736f713eb92ebf7ca05a562542,2023-01-23,Mahalini,3wOsYKZM0zcKNasi3I7fP4,243725,2,0.893,0.562,0.433,2.13e-06,0.122,-6.785,1,0.0397,0.192,119.998,indonesian pop
