playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
Top 50 - Australia,Scared To Start,3Pbp7cUCx4d3OAkZSCoNvn,False,86,Scared To Start,3NpeIWhWsxU7d3XL5KEh39,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe,2024-01-12,Michael Marcagi,4j96cMcT8GRi11qbvo1cLQ,159636,7,0.384,0.527,0.551,2.75e-06,0.403,-11.258,1,0.0345,0.443,148.035,
Top 50 - Australia,leavemealone,7iUScoHKNJC5hqtA40vMlj,True,79,USB,1tIp3NC564c1P9njNFJAqS,https://i.scdn.co/image/ab67616d0000b2730920dda3769771de5ffd4578,2022-01-18,Fred again..,4oLeXFyACqeem2VImYeBFe,222784,0,0.00499,0.68,0.881,0.0253,0.574,-4.503,1,0.0553,0.105,174.062,"edm, house, stutter house"
Top 50 - Australia,Fast Car,1Lo0QY9cvc8sUB2vnIOxDT,False,88,Gettin' Old,5Uly85dJHHDfHQCsyUQ8gw,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,2023-03-24,Luke Combs,718COspgdWOnwOFpJHRZHS,265493,8,0.186,0.712,0.603,0.0,0.115,-5.52,1,0.0262,0.67,97.994,"contemporary country, country"
Top 50 - Australia,Daylight,1odExI7RdWc4BT515LTAwj,False,94,Daylight,6NcI39WPu4kY6Tul11nhSv,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae,2023-04-14,David Kushner,33NVpKoXjItPwUJTMZIOiY,212954,2,0.83,0.508,0.43,0.000441,0.093,-9.475,0,0.0335,0.324,130.09,"gen z singer-songwriter, singer-songwriter pop"
Top 50 - Australia,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,False,92,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",04PEOM6kIEeq9lRp1asNP2,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,2022-05-13,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,148486,0,0.0826,0.704,0.797,0.000745,0.0546,-5.927,1,0.0475,0.825,139.994,"piano rock, pop"
Top 50 - Australia,Surround Sound (feat. 21 Savage & Baby Tate),1udwFobQ1JoOdWPQrp2b6u,True,94,The Forever Story (Extended Version),4rJDCELWL0fjdmN9Gn4f4g,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092,2022-10-31,JID,6U3ybJ9UHNKEdsH7ktGBZ7,229938,5,0.173,0.575,0.56,0.0,0.257,-7.302,1,0.478,0.471,75.956,"hip hop, pop rap, rap, underground hip hop"
Top 50 - Australia,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,False,99,The Land Is Inhospitable and So Are We,2Cn1d2KgbkAqbZCJ1RzdkA,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10,2023-09-15,Mitski,2uYWxilOVlUdk4oV9DvwqK,137773,9,0.868,0.504,0.308,0.135,0.158,-14.958,1,0.0321,0.121,113.95,"brooklyn indie, pov: indie"
Top 50 - Australia,Got Me Started,31MNHKE86sEXzIglbGQ6mu,True,83,Something To Give Each Other,5UcGyEltve5psjxSRsHx8E,https://i.scdn.co/image/ab67616d0000b27367103283a4eb57578a428252,2023-10-13,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,198448,7,0.223,0.777,0.686,0.00148,0.318,-6.498,0,0.0308,0.582,127.002,"australian pop, pop, viral pop"
Top 50 - Australia,"What Was I Made For? [From The Motion Picture ""Barbie""]",6wf7Yu7cxBSPrRlWeSeK0Q,False,95,"What Was I Made For? [From The Motion Picture ""Barbie""]",3AafSrFIbJPH6BJHiJm1Cd,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e,2023-07-13,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,222370,0,0.959,0.444,0.0911,1.05e-06,0.098,-17.665,1,0.0307,0.142,78.403,"art pop, pop"
Top 50 - Australia,Chemical,5w40ZYhbBMAlHYNDaVJIUu,True,87,Chemical,7qcSUc5Af63mhfTF60KTEA,https://i.scdn.co/image/ab67616d0000b273f76f8deeba5370c98ad38f1c,2023-04-14,Post Malone,246dkjvS1zLTtiykXe5h60,184013,2,0.00136,0.498,0.897,0.0,0.118,-4.907,1,0.045,0.373,169.902,"dfw rap, melodic rap, pop, rap"
Top 50 - Australia,The Night We Met,3hRV0jL3vUpRrcy398teAU,False,92,Strange Trails,3yoNZlqerJnsnMN5EDwwBS,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81,2015-04-07,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,208212,2,0.969,0.544,0.369,0.279,0.639,-9.514,1,0.038,0.102,87.01,"indie folk, stomp and holler"
Top 50 - Australia,Home,6dpLxbF7lfCAnC9QRTjNLK,False,30,Home,50ca61DooG00KrVCwMLVRl,https://i.scdn.co/image/ab67616d0000b27343a1532b43f112f4b1e639c3,2024-01-17,Good Neighbours,52N3KGrTWDRhdQJrgBTofE,157486,6,0.0289,0.583,0.676,0.0634,0.121,-4.44,1,0.0298,0.134,77.002,
Top 50 - Australia,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,False,92,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,2019-05-17,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182161,1,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,0.446,109.891,"pop, uk pop"
Top 50 - Australia,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,True,93,SOS,07w0rG5TETcyihsEIZR3qG,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,2022-12-09,SZA,7tYKF4w9nC0nq9CsPZTHyP,201800,5,0.141,0.559,0.551,0.0,0.11,-7.231,1,0.132,0.392,143.008,"pop, r&b, rap"
Top 50 - Australia,Murder on the Dance Floor - triple j Like A Version,1swz9stsbG1p34SJHJqiww,False,75,Murder on the Dancefloor (triple j Like A Version),02tTPri1bqHRdIwhz4gceP,https://i.scdn.co/image/ab67616d0000b2730a8c596f45b327dc30e0464c,2024-01-29,Royel Otis,5b5bt4mZQpJMoCRbiQ7diH,180872,4,0.00483,0.56,0.699,0.0,0.223,-8.501,1,0.0327,0.512,122.942,
Top 50 - Australia,Mr. Brightside,003vvx7Niy0yvhvHt4a68B,False,90,Hot Fuss,4piJq7R3gjUOxnYs6lDCTg,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,2004,The Killers,0C0XlULifJtAgn6ZNCW2eu,222973,1,0.00121,0.352,0.911,0.0,0.0995,-5.23,1,0.0747,0.236,148.033,"alternative rock, dance rock, modern rock, permanent wave, rock"
Top 50 - Australia,Confidence,7to68V64Cu6zk0UDo5tyw3,False,84,Chiaroscuro,0MVMsDS0kofp6A8cbJ5kSH,https://i.scdn.co/image/ab67616d0000b27346329ac2946a9313ff6b52f3,2018-03-09,Ocean Alley,18lpwfiys4GtdHWNUu9qQr,253077,11,0.0637,0.59,0.562,0.0,0.105,-9.607,0,0.0505,0.561,140.835,"australian reggae fusion, australian surf rock"
