playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
Top 50 - Mexico,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,True,96,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec,2023-10-13,Bad Bunny,4q3ewBCX7sLwd24euuV69X,162768,5,0.0887,0.911,0.778,2.16e-05,0.179,-2.248,1,0.262,0.345,96.057,"reggaeton, trap latino, urbano latino"
Top 50 - Mexico,Regalo De Dios,51qYdMBxt9mFbtZBzq1Yfi,False,85,PRESENTE,0JoUcdNtc8iAKHGFj7Ppf9,https://i.scdn.co/image/ab67616d0000b27301b15b3f93799c1823cde7bd,2023-11-17,Julión Álvarez y su Norteño Banda,1bfl0AU8SqmLkElptOprhC,185933,4,0.197,0.792,0.516,0.0,0.0855,-6.097,0,0.027,0.916,108.939,"banda, musica mexicana, norteno, sad sierreno, sierreno"
Top 50 - Mexico,Lo Tienes Todo,29vIEdxgMT9H1fnBMecWjA,False,86,PRESENTE,0JoUcdNtc8iAKHGFj7Ppf9,https://i.scdn.co/image/ab67616d0000b27301b15b3f93799c1823cde7bd,2023-11-17,Julión Álvarez y su Norteño Banda,1bfl0AU8SqmLkElptOprhC,164387,8,0.204,0.702,0.836,0.0,0.0698,-3.599,1,0.0658,0.63,117.897,"banda, musica mexicana, norteno, sad sierreno, sierreno"
Top 50 - Mexico,La Suma,1tzj4DDVNp6X2ltpdTGtZW,False,81,La Suma,6cpIPgg4Bv4Oc29R7uCqOR,https://i.scdn.co/image/ab67616d0000b27380bfbd9b68c0b63b59c4f480,2023-11-15,Javier Rosas Y Su Artillería Pesada,5FAAR1LqXQp0HbgVfQ8ZWE,198976,2,0.271,0.645,0.834,0.0,0.0795,-3.499,1,0.0393,0.962,147.642,"banda, corrido, musica mexicana, norteno"
Top 50 - Mexico,Elvira,1xgWArLVFD1AKsLzftZYc2,True,85,DISTORSIÓN,5MmiVlJJBI7hSd5QQIlHUT,https://i.scdn.co/image/ab67616d0000b27380c0cca1f04f91858a72ed09,2023-12-22,Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,196832,1,0.0812,0.76,0.711,0.0,0.0921,-6.966,1,0.0646,0.798,128.134,"corrido, corridos tumbados, sierreno"
Top 50 - Mexico,Tipo Gatsby,1PTgQ0HyfwbXRKapVPNKxI,True,85,DISTORSIÓN,5MmiVlJJBI7hSd5QQIlHUT,https://i.scdn.co/image/ab67616d0000b27380c0cca1f04f91858a72ed09,2023-12-22,Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,202000,10,0.0458,0.703,0.669,0.0,0.0992,-6.734,0,0.0416,0.763,133.096,"corrido, corridos tumbados, sierreno"
Top 50 - Mexico,Skin de Bandida,5SHXikmjPwChjvpVIeYkMf,False,85,Skin de Bandida,0NiGTgtWqXzGSRsfcBoFnw,https://i.scdn.co/image/ab67616d0000b27381db99ce744a419c8ff02162,2023-09-22,Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,176135,7,0.2,0.743,0.495,8.23e-06,0.103,-6.992,0,0.0375,0.512,134.933,"corrido, corridos tumbados, sierreno"
Top 50 - Mexico,Cactus,213Q7w8RMi5qbj18kvWasy,True,79,Cactus,4tENygDaMnwk2xajkMm5l1,https://i.scdn.co/image/ab67616d0000b27367d897fc5975cc6e2d0f6748,2024-01-31,Belinda,5LeiVcEnsZcwc133TUhJNW,184149,11,0.132,0.688,0.528,0.0,0.403,-6.383,0,0.1,0.466,130.169,"latin arena pop, latin pop, mexican pop"
Top 50 - Mexico,Mi Kryptonita,1UL2Sn9KX8StSDOp8ZEAOC,False,87,Talento de Vida,6qxrH0TOwnCuxvj4pvmImH,https://i.scdn.co/image/ab67616d0000b27333952070f48e43537e62ddda,2023-10-11,Doble ONE Flow Letal,25OaNybC8G6g5KkAmthQtX,188090,8,0.806,0.782,0.596,0.0305,0.109,-11.917,0,0.142,0.854,88.986,
Top 50 - Mexico,ANDO,4GvEuYAfJlICR2SpMDaBxQ,True,84,ÉNFASIS,3Yg6mB7aDyVFTZBMcJPG5B,https://i.scdn.co/image/ab67616d0000b273c9af3d78758eaf8d896fd37c,2023-12-01,Jere Klein,35oGZihZclGoTVuICPXRP9,172768,8,0.0023,0.869,0.568,0.00177,0.0778,-8.648,0,0.0729,0.35,98.015,reggaeton chileno
Top 50 - Mexico,Ya No Estoy Dolido,2DRGyAlo0ht15FGLTQPCCt,False,82,Ya No Estoy Dolido,2nngUrtFjoEjByLvyaHS9g,https://i.scdn.co/image/ab67616d0000b273a22b28c19d9d1692c0a461be,2024-01-08,Adrian L Santos,2KtMgfc6pR6Jpovuqrs8Ac,179601,5,0.0365,0.83,0.866,3.46e-06,0.0904,-6.634,0,0.0358,0.722,123.051,"corrido, sad sierreno"
Top 50 - Mexico,"Young Miko: Bzrp Music Sessions, Vol. 58",6VciS3dRMpZhJiDxT8ArFi,False,94,"Young Miko: Bzrp Music Sessions, Vol. 58",0HMTQPl6rJmP7sQEaRYHRo,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05,2024-01-10,Bizarrap,716NhGYqD1jl2wI1Qkgq36,190000,7,0.588,0.704,0.571,0.0,0.117,-8.212,0,0.156,0.443,96.016,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Top 50 - Mexico,Bling Bling,5B8FWDSKUT5Ui1CsCfopWh,True,86,Bling Bling,4LxiVBlQPYvmhx6UR4CIWy,https://i.scdn.co/image/ab67616d0000b2733916f576b36a7c75e730f974,2023-11-27,Grupo Marca Registrada,1gW6pz5n1aK249L0GvfQCC,162649,5,0.512,0.725,0.484,0.0,0.138,-8.501,1,0.052,0.881,97.398,"corrido, norteno, sad sierreno"
Top 50 - Mexico,LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,True,92,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8,2023-09-18,Myke Towers,7iK8PXO48WeuP03g8YR51W,174230,7,0.372,0.8,0.738,0.00877,0.19,-4.26,1,0.0691,0.267,103.008,"reggaeton, trap latino, urbano latino"
Top 50 - Mexico,Vete,1GtIK8iINes4gNt06F60NU,False,84,ALFA & OMEGA,63HJKqg9tMk2eJyQezaTes,https://i.scdn.co/image/ab67616d0000b2734ad368f24e056b99f00fb0af,2022-09-30,Alfredo Olivas,5xYNmNkaWRqu3e5F4UXME8,185240,5,0.442,0.626,0.708,3.04e-06,0.137,-7.097,1,0.0556,0.883,168.162,"banda, corrido, musica mexicana, norteno, sad sierreno, sierreno"
