playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id
Top 50 - Philippines,greedy,3rUGC1vUpkDG9CZFHMur1t,True,100,greedy,3UOV8XvCwMKaATRNXrYCjN,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8,2023-09-15,Tate McRae,45dkTj5sMRSjrmBSBeiHym
Top 50 - Philippines,Nahuhulog,1t2gvCG4jH1kYE9sX2PrRs,False,79,Nahuhulog,6djSRoiGffRDFthmbsRgDP,https://i.scdn.co/image/ab67616d0000b273960b2b0e22a266c56e02f656,2022-05-13,Jed Baruelo,6EigliA66uumHSob7cOG1y
Top 50 - Philippines,Rapstar,6Rv8Ltr2MuAIM3LHF4L8qs,False,76,Rapstar,7IrCcwvtv03sTMD5PvHDkv,https://i.scdn.co/image/ab67616d0000b2739ec1ea9e58788625bc66c3cd,2023-01-02,Flow G,3PDFGpPl4ienSn5Vwisfrh
Top 50 - Philippines,Umaasa,4AULw1VRyJP17zMvwgTIUs,False,78,Umaasa,5CoCHo5Uln3nDpd1q2aewW,https://i.scdn.co/image/ab67616d0000b2732d6a3c20c37868408e4ae97f,2019-06-28,Calein,0DpLoyGVbhOHNR3ht2oO9y
Top 50 - Philippines,Saan?,61DuXKQqvXkxcrAIiNLIgR,False,78,Saan?,2USw0nRD3YRnfofRyufJnR,https://i.scdn.co/image/ab67616d0000b27300ff974d0f0e2a0b39b29f96,2023-03-31,Maki,6AvnL2gWjNYs1hRVJx4huK
Top 50 - Philippines,Isa lang,0HAG6nIiEKd75yGpovuSJQ,False,78,Isa lang,09S77IK5S0vxVF0DfwSohF,https://i.scdn.co/image/ab67616d0000b273df3331333740645b8eaa4a95,2021-12-17,Arthur Nery,7uDdl5V5AETSFY7K3muu22
Top 50 - Philippines,Gusto,0uemlnPoeZOYIDaMFZ7lvi,False,71,3rd Time’s A Charm,5bWsdwr9OileEY1gHx1Do3,https://i.scdn.co/image/ab67616d0000b273cdd39bd0b8dcff3df94afba8,2023-11-17,Zack Tabudlo,67IN4cLJ7798gUapyZlmac
Top 50 - Philippines,Take A Chance With Me,0x7PmByJWVXdeipevd6KZS,False,80,Nicole,7gK4I6eM9fYJCfq4IeHx1t,https://i.scdn.co/image/ab67616d0000b2732c2861964a03f27e3093f1b2,2022-08-11,NIKI,2kxP07DLgs4xlWz8YHlvfh
Top 50 - Philippines,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,True,90,GOLDEN,5pSk3c3wVwnb2arb6ohCPU,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,2023-11-03,Jung Kook,6HaGTQPmzraVmaVxvz6EUc
Top 50 - Philippines,Mahika,2nqlM3gNBMi5Zf9MDzp2Xi,False,71,Senaryo,5UNDk7qptf3EtMNoIh3w0k,https://i.scdn.co/image/ab67616d0000b273ac3364edd3104f123584d1be,2023-12-15,Adie,1DlYnIiliftt6R21Y5NOW2
Top 50 - Philippines,Fallen,4mc3rUoMwwiNTHA4al9nNd,False,78,Fallen,65mubteFOgv2qZeSWMdNl7,https://i.scdn.co/image/ab67616d0000b273f359218480dd62d41ce8154c,2021-06-25,Lola Amour,29zSTMejPhY0m7kwNQ9SPI
Top 50 - Philippines,Water,5aIVCx5tnk0ntmdiinnYvw,False,95,Water,22sXXkKgjEuawIFL1e1tRw,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e,2023-07-28,Tyla,3SozjO3Lat463tQICI9LcE
Top 50 - Japan,Bling-Bang-Bang-Born,0kdqcbwei4MDWFEX5f33yG,False,91,Bling-Bang-Bang-Born,6M2PMiBa5zM37GQChwBHA6,https://i.scdn.co/image/ab67616d0000b2733f6de9c0ca2148edf20daa6b,2024-01-07,Creepy Nuts,0pWR7TsFhvSCnbmHDjWgrE
Top 50 - Japan,晩餐歌,2cxcqKwQtfKq7giphxjzOu,False,81,晩餐歌,0i4V6w1zpf6CFXSS67cyfQ,https://i.scdn.co/image/ab67616d0000b27355e029fef14405c5d536453b,2023-09-29,tuki.,1Y5vJqABeI6QI6R95EDV6o
Top 50 - Japan,アイドル,1hAloWiinXLPQUJxrJReb1,False,80,THE BOOK 3,68w73FF3dYC6C3RWdcV0Yl,https://i.scdn.co/image/ab67616d0000b273f3527c2e1ffc2e99bb6a072e,2023-10-04,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj
Top 50 - Japan,ナハトムジーク,7sditHCsoFw3nHnjFv1BHV,False,77,ナハトムジーク,3ciQ76hHbqu2syaDi0QPti,https://i.scdn.co/image/ab67616d0000b273fa4883b48bca09df940e982d,2024-01-16,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,唱,7o0TPSw494RG2Q4iWmd1v6,False,56,"Ado ""Ready For My Show Playlist""",31LvSRXGPVhYs2EZFK0BEU,https://i.scdn.co/image/ab67616d0000b273f29faf5699c2f7eb7970a290,2024-02-06,Ado,6mEQK9m2krja6X1cfsAjfl
Top 50 - Japan,ケセラセラ,0teqQ0PYqVDyyXJuPOyMhu,False,77,ANTENNA,3j7aiYai9ezbvxVCgrd2mb,https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3,2023-07-04,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,冬と春,6nIoYpfSvie3Ln46dyi8FC,False,74,冬と春,58cT2BXPIvkR4kFP4b6xaN,https://i.scdn.co/image/ab67616d0000b2733c04a13810ce00e76513409a,2024-01-24,back number,6rs1KAoQnFalSqSU4LTh8g
Top 50 - Japan,SPECIALZ,0GWNtMohuYUEHVZ40tcnHF,False,86,SPECIALZ,16Wxo6FKPXPzU9IApZfdlc,https://i.scdn.co/image/ab67616d0000b273ef96f1d50c9562c321ef207e,2023-09-01,King Gnu,6wxfx1yhyqjCPYwwxJktR2
Top 50 - Japan,Magic,170XOP1T4MvY9TLTgPw07D,False,77,ANTENNA,3j7aiYai9ezbvxVCgrd2mb,https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3,2023-07-04,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,ダンスホール,5LkmpgQYtwHtuvASgnLBe1,False,53,Inferno & More Hits,6S3xkUk67SSNzWhGDoKyt5,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,2023-12-01,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,True,90,GOLDEN,5pSk3c3wVwnb2arb6ohCPU,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,2023-11-03,Jung Kook,6HaGTQPmzraVmaVxvz6EUc
Top 50 - Japan,Soranji,3YML5IHoqWbw9c9vJJvrvM,False,75,ANTENNA,3j7aiYai9ezbvxVCgrd2mb,https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3,2023-07-04,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,Kaiju no Hanauta,1pCcNaCodPssCc8Aq68gPS,False,60,strobo,4dKFBa0YCH4636ZtY4L2p7,https://i.scdn.co/image/ab67616d0000b273a8bfbe9641a7a7753022b1f8,2020-05-27,Vaundy,2IUl3m1H1EQ7QfNbNWvgru
Top 50 - Japan,晴る,5eY7692tmgHB9dbmq6wa2M,False,78,晴る,4O53dhmIctih3p2suAAgga,https://i.scdn.co/image/ab67616d0000b2735e763f5fcb87919a7ae96f8b,2024-01-05,ヨルシカ,4UK2Lzi6fBfUi9rpDt6cik
Top 50 - Japan,Perfect Night,74X2u8JMVooG2QbjRxXwR8,False,91,Perfect Night,6Msc3BwzKZ5f5FXmKuUSu6,https://i.scdn.co/image/ab67616d0000b2735e352f6eccf8cb96d0b247cc,2023-10-27,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p
Top 50 - Japan,勇者,0YTM7bCx451c6LQbkddy4Q,False,77,THE BOOK 3,68w73FF3dYC6C3RWdcV0Yl,https://i.scdn.co/image/ab67616d0000b273f3527c2e1ffc2e99bb6a072e,2023-10-04,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj
Top 50 - Japan,SOULSOUP,1JrxwbZ9u0VNwemdcJwZNi,False,63,SOULSOUP,2nilNZLuzCuFSkhXC2h10C,https://i.scdn.co/image/ab67616d0000b273d188d5d547e07d5868c65650,2023-12-13,OFFICIAL HIGE DANDISM,5Vo1hnCRmCM6M4thZCInCj
Top 50 - Japan,タイムパラドックス,3jNwPOqdPvQIr5dRT0hzgY,False,74,タイムパラドックス,4cHdtiNVgGR80HprOsOdiK,https://i.scdn.co/image/ab67616d0000b2735855cef3bb373a81316c2820,2024-01-07,Vaundy,2IUl3m1H1EQ7QfNbNWvgru
Top 50 - Japan,花になって - Be a flower,2EmkTBTh964LQen4Vz0svg,False,79,花になって - Be a flower,2CmupdP2p1BOYVYh2cjtJc,https://i.scdn.co/image/ab67616d0000b273429f3c0081fd674ba9365997,2023-10-29,Ryokuoushoku Shakai,4SJ7qRgJYNXB9Yttzs4aSa
Top 50 - Japan,青のすみか,3zbKiko8V3u2yn1RcT8xBZ,False,72,ROUNDABOUT,1N3qm3w4YsYgXh6XxBjkay,https://i.scdn.co/image/ab67616d0000b273fec2d68fca92ce07c2b0d616,2024-01-10,Tatsuya Kitani,7mvhRvEAHiCTQHUnH7fgnv
Top 50 - Japan,Any angle,4KiY8v1cM2S8BS8ob2IGVg,False,60,Any angle,0ZkaPbECbazcsi7Mi4dNAa,https://i.scdn.co/image/ab67616d0000b27364dde5d88a3b9a477c42e4c4,2024-01-05,乃紫,2rUfBClgdqQ4Svcg0A6gIl
Top 50 - Japan,Hana,02tNuntKQsoou5T4O8meyh,False,66,Hana,0v6vQ9tMopUTccn0wUvzQD,https://i.scdn.co/image/ab67616d0000b27389c51b4d8c513e2e813e2f16,2023-10-12,Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi
Top 50 - Japan,青と夏,5BC6kr6etk2Y9J62AyI4i3,False,75,Attitude,3bRSI9DOQA2KdJ7t6zdW0V,https://i.scdn.co/image/ab67616d0000b27381f55cd879e9480e3ed313df,2019-10-01,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,Subtitle,4zrKPIygugUDKGFEjVwpSB,False,60,Subtitle,12sWDwrDnaBl0EagZU4sXV,https://i.scdn.co/image/ab67616d0000b2739cd074b12468e66f52dd31c9,2022-10-12,OFFICIAL HIGE DANDISM,5Vo1hnCRmCM6M4thZCInCj
Top 50 - Japan,ただ君に晴れ,3wJHCry960drNlAUGrJLmz,False,78,負け犬にアンコールはいらない,4jEsFbcpgjHiu0rsTdlaOy,https://i.scdn.co/image/ab67616d0000b27328b535c92629e3c8d20ec242,2018-05-09,ヨルシカ,4UK2Lzi6fBfUi9rpDt6cik
Top 50 - Japan,more than words,2kXER8pkjxDVQnlagpVJJw,False,74,12 hugs (like butterflies),1wNDOs0Zmqrm7dhgnneflC,https://i.scdn.co/image/ab67616d0000b2730176d825eea0b946e228f2f2,2023-12-06,Hitsujibungaku,6S8w5rLsEwjN21jQeRES0n
Top 50 - Japan,春愁,0OeTb9sIQTNq313HQHv9TM,False,45,Inferno & More Hits,6S3xkUk67SSNzWhGDoKyt5,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,2023-12-01,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,インフェルノ,2vOAHp8PBBFYqvQUWSoITY,False,76,Attitude,3bRSI9DOQA2KdJ7t6zdW0V,https://i.scdn.co/image/ab67616d0000b27381f55cd879e9480e3ed313df,2019-10-01,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,GOAT,18mkDTCwDfZyTJNYieHxhQ,False,78,GOAT,7FMZzj19H20lmScSIZvUFO,https://i.scdn.co/image/ab67616d0000b273087108be1676e8fd1ce3b730,2024-01-01,Number_i,4XFkDALFTsSHVnRtJSsaMN
Top 50 - Japan,ビリミリオン,7M0dIdZWN1FDcveRdoOzbZ,False,75,弐,6ClMd4vNeZ6cmrRNmOqAoY,https://i.scdn.co/image/ab67616d0000b273188327ac9022d86ad2dd6483,2023-03-29,Yuuri,0ixzjrK1wkN2zWBXt3VW3W
Top 50 - Japan,rendez-vous,77mI5OSGIIPKxHXBkHOySy,False,47,Hors d'oeuvre,2xoDg0aFWHgzxMKvTetH4D,https://i.scdn.co/image/ab67616d0000b2731e899d32deceea9abedd838f,2024-01-17,shy taupe,26JbIcCELE7o1nl8pw6Vlg
Top 50 - Japan,最高到達点,2hXPmiqKdXcbV0L1VKnTDN,False,77,最高到達点,54eJTwRSmx7ihWiIYM4ssN,https://i.scdn.co/image/ab67616d0000b273be7f8d216b41162a62bf9903,2023-09-17,SEKAI NO OWARI,7HwzlRPa9Ad0I8rK0FPzzK
Top 50 - Japan,美しい鰭,1H3qOzheTPhE7aVvJOWfvA,False,74,ひみつスタジオ,5u95y591xPiCFY3UI5gHqY,https://i.scdn.co/image/ab67616d0000b273622ca4b0159cc73e9c7c1c57,2023-05-17,SPITZ,5kjGRHClVacSyllOUqU1S0
Top 50 - Japan,水平線,3RvdkNMcSy71m0aT6UF9Uf,False,74,ユーモア,4Owee1i5rIFJvQczZXSdiQ,https://i.scdn.co/image/ab67616d0000b273fd363d834b815375814ae78e,2023-01-17,back number,6rs1KAoQnFalSqSU4LTh8g
Top 50 - Japan,Love Song,7dPdKXZjt04R6Ne7vWXZIh,False,51,Candle,1Dy7aa6yDhK1X0RdrVnHhq,https://i.scdn.co/image/ab67616d0000b27352679608e55a79df91f75638,2023-11-29,マルシィ,7oQ6zxSp4eQjvVkk9rGIDV
Top 50 - Japan,点描の唄,7Md0Rk4s9khBtVpSD03bWl,False,44,Inferno & More Hits,6S3xkUk67SSNzWhGDoKyt5,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,2023-12-01,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
Top 50 - Japan,幾億光年,4dmruTsdHIOjfOIeaFitXK,False,66,幾億光年,6lVM8WvZY6lpBO9zrBRnE9,https://i.scdn.co/image/ab67616d0000b2738b7a8c1322028d45a8355f7a,2024-01-24,Omoinotake,63ylN6WBUUxxMsySiDmr0B
Top 50 - Japan,I'm a mess,5m21ZR5lO6U0tp9KENxuCc,False,73,X,16Bd2ZNChy3Emmy1Vmdo0e,https://i.scdn.co/image/ab67616d0000b273bc0d5dfe19d8b1d702a3cac9,2022-08-24,MY FIRST STORY,6cutt8thPFUICMfxaYerWd
Top 50 - Japan,高嶺の花子さん,2jdbZGFp8KVTuk0YxDNL4l,False,75,ラブストーリー,6Elim2fDkGOu1ObNwZHvuQ,https://i.scdn.co/image/ab67616d0000b273783ed3c2af46af7ab7c671c0,2014-03-26,back number,6rs1KAoQnFalSqSU4LTh8g
Top 50 - Japan,群青,1zd35Y44Blc1CwwVbW3Qnk,False,77,THE BOOK,1xhO0GSoezdPJcSuNe1ySv,https://i.scdn.co/image/ab67616d0000b273684d81c9356531f2a456b1c1,2021-01-06,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj
Top 50 - Japan,HAPPY BIRTHDAY,1lyDrDkuV5HsD1vfmAxbPI,False,39,TOKYO - FIRST LOVE -,3i5O36GlDT5RNarOZKuwdS,https://i.scdn.co/image/ab67616d0000b2731a8f0c88d94a9dfa75b8fe6e,2023-01-18,back number,6rs1KAoQnFalSqSU4LTh8g
Top 50 - Japan,花束,3QIAwtEEDOrv0g5NKCGrXZ,False,73,スーパースター,4x70QIHYGdMgV9rRgByZbI,https://i.scdn.co/image/ab67616d0000b2734951a4f5f9d719dfa4ef3d75,2011-10-26,back number,6rs1KAoQnFalSqSU4LTh8g
Top 50 - Japan,W / X / Y,3cBghvTcQNDNkW98Y4eGaP,False,58,Memories,1aYWdnbKO3asqDUruOl2cY,https://i.scdn.co/image/ab67616d0000b273a2228dec6c49ad500f9de234,2021-12-08,Tani Yuuki,0B1ce3uNrzkdm76NXI4mhX
Top 50 - Japan,祝福,1VoTe7qVyqyMNLgZpQeugO,False,76,THE BOOK 3,68w73FF3dYC6C3RWdcV0Yl,https://i.scdn.co/image/ab67616d0000b273f3527c2e1ffc2e99bb6a072e,2023-10-04,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj
Top 50 - Japan,カメレオン,0J0P8iSE6l3pYHbUdNFYdS,False,76,カメレオン,2dZ3LDlFGj0D4dvb1iDx7z,https://i.scdn.co/image/ab67616d0000b2736e73d28366be9eef6ddb8526,2022-02-28,King Gnu,6wxfx1yhyqjCPYwwxJktR2
Top 50 - Japan,Ditto,3r8RuvgbX9s7ammBn07D3W,False,85,Ditto,7bnqo1fdJU9nSfXQd3bSMe,https://i.scdn.co/image/ab67616d0000b273edf5b257be1d6593e81bb45f,2022-12-19,NewJeans,6HvZYsbFfjnjFrWF950C9d
Top 50 - Japan,OMG,65FftemJ1DbbZ45DUfHJXE,False,87,NewJeans 'OMG',45ozep8uHHnj5CCittuyXj,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01,2023-01-02,NewJeans,6HvZYsbFfjnjFrWF950C9d
Top 50 - Japan,ベテルギウス,4JK1kDUdH9RTBQrrSO1QfR,False,75,壱,1YWoHzj5wHnG7m6gLlwBQd,https://i.scdn.co/image/ab67616d0000b273d0bd51668da5629aa0cc77d8,2022-01-12,Yuuri,0ixzjrK1wkN2zWBXt3VW3W
Top 50 - Japan,第ゼロ感,6zjk7Qbwb9DZ4ykUUoqknh,False,73,コリンズ,2WaRUGRx1I5uRs0hrMEFYk,https://i.scdn.co/image/ab67616d0000b273a8f69ba9f78e59382eec9af9,2022-12-14,10-FEET,0QZqdhoRQkn1VphAa5eX8h
Top 50 - Japan,なんでもないよ、,5W7Y92LB4jWvu9NeEQ0GZl,False,74,ハッピーエンドへの期待は,2pJn8hcJhOliBQipPHKsaz,https://i.scdn.co/image/ab67616d0000b2733bd4368fd67b77f029f4d2a4,2022-01-12,Macaroni Empitsu,1t17z3vfuc82cxSDMrvryJ
Top 50 - Pakistan,Husn,0TL0LFcwIBF5eX7arDIKxY,False,89,Husn,2SarxpD48O1DOiDIccyZ0W,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8,2023-12-01,Anuv Jain,4gdMJYnopf2nEUcanAwstx
Top 50 - Pakistan,King Shit,1BpvuKIG7jK5EiTp2tv5z8,False,84,Leo,1h0Yw7Wm49GGiGpN2gd3o2,https://i.scdn.co/image/ab67616d0000b2733bf0683f6ac36cc954339d03,2024-01-05,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,Pehle Bhi Main,7yDHHVKLbvDmVw1XXhDDIO,False,90,ANIMAL,0a183xiCHiC1GQd8ou7WXO,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,2023-11-24,Vishal Mishra,5wJ1H6ud777odtZl5gG507
Top 50 - Pakistan,Koi Si,26ku8sJ1rV2gQAEuNs38X6,False,0,Koi Si,6ygmcKWcYou8isVIdje83u,https://i.scdn.co/image/ab67616d0000b27307bab6b4b7a8e2c65c3724be,2023-07-13,Afsana Khan,4z0z82pXirH1TrygipQlOo
Top 50 - Pakistan,Tu hai kahan,3zSSCPpLZ5Oc8nelhhGjKz,False,87,Tu hai kahan,73vfz6Szer7i3GFIesix6l,https://i.scdn.co/image/ab67616d0000b2733fb3fb3086a40c2c5062501d,2023-10-16,AUR,2cjQTf2J5yCaNY8qHpW855
Top 50 - Pakistan,Wishes,5rpCUsEfBLIumvrxrahnKF,False,77,"Maybe, It's Love",5s1E31b6Tli6eCH5TldUS6,https://i.scdn.co/image/ab67616d0000b27300c7fb9784fa0cbc02f567a6,2023-09-02,Hasan Raheem,6gIqKYKRmltKfkTnxhMv8V
Top 50 - Pakistan,You and Me,4thOONDx78zsY8sHGfU1M2,False,80,Leo,1h0Yw7Wm49GGiGpN2gd3o2,https://i.scdn.co/image/ab67616d0000b2733bf0683f6ac36cc954339d03,2024-01-05,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,Ve Haaniyaan,2C6CJGFLbisteRuY6Plb7b,False,67,Ve Haaniyaan,6ViHWV1ADObbcYBF7Aq1B5,https://i.scdn.co/image/ab67616d0000b273c99ddd3cf6d4f14851e7cf9d,2024-01-19,Danny,1qyXgLYCg0osV4glEYuQIv
Top 50 - Pakistan,One Love,5ZLkihi6DVsHwDL3B8ym1t,False,85,One Love,3tNH9Fp4dm3qa3Kr4cv5uJ,https://i.scdn.co/image/ab67616d0000b273d7eb20034ff1c7b7bb3629de,2023-08-18,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,Safety Off,3NwmvlTYDZPRBGDMGgJH8K,True,78,Leo,1h0Yw7Wm49GGiGpN2gd3o2,https://i.scdn.co/image/ab67616d0000b2733bf0683f6ac36cc954339d03,2024-01-05,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,9:45,6c4Po8zyQjB4cR5XgLhcGb,False,82,9:45,5ITQeRYoVu4qRdo9TUTuuR,https://i.scdn.co/image/ab67616d0000b273e00b8a590bd56b7217372959,2023-03-10,Prabh Singh,0VAIiNSKG4DWkSaIy5qWz1
Top 50 - Pakistan,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",0M0ANKNzmM4Odd7FNKghzW,False,82,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",1VZDqgb1ALde0CFMIvEGNr,https://i.scdn.co/image/ab67616d0000b27352e3a807b72281cb40c08092,2024-01-19,Mitraz,3iGhlvzpXc0UHBQ7klAItX
Top 50 - Pakistan,"Satranga (From ""ANIMAL"")",3yHyiUDJdz02FZ6jfUbsmY,False,88,"Satranga (From ""ANIMAL"")",5mZX4EMwEyohNmVfLTDtXn,https://i.scdn.co/image/ab67616d0000b273021d7017f73387b008eab271,2023-10-27,Arijit Singh,4YRxDV8wJFPHPTeXepOstw
Top 50 - Pakistan,"Tera Mera Hai Pyar (From ""Ishq Murshid"")",7n3BVENCi9odYvNeFwcmCv,False,70,"Tera Mera Hai Pyar (From ""Ishq Murshid"")",2R6fwaRteK3HgyufFhcdDm,https://i.scdn.co/image/ab67616d0000b2739ba9f91ab250b7d756b61a68,2023-11-16,Ahmed Jahanzeb,2mwbuz349OET9y5xYFUnrR
Top 50 - Pakistan,Cheques,4eBvRhTJ2AcxCsbfTUjoRp,False,83,Still Rollin,5AivaZj0CiQJoDWqVH2pbh,https://i.scdn.co/image/ab67616d0000b2731a8c4618eda885a406958dd0,2023-05-19,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,O Maahi,6bmmHeCvZI92pRiTHxEdTC,False,76,Dunki,6mOSDGo8ZREISAbaiTMW5J,https://i.scdn.co/image/ab67616d0000b273ab1e3b16de1c7ec009880e97,2023-12-20,Pritam,1wRPtKGflJrBx9BmLsSwlU
Top 50 - Pakistan,Softly,0YQJoDL6f46J0n1rOVkpxJ,False,82,Making Memories,3BGU0BqGwBkYDHpfCWFm7I,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,2023-08-18,Karan Aujla,6DARBhWbfcS9E4yJzcliqQ
Top 50 - Pakistan,Shikayat,7e2dvR0ySx1bBJRDxVJiG1,False,77,Shikayat,5n4KPrFtZcpw8dogHM0jxJ,https://i.scdn.co/image/ab67616d0000b273eac3647bc182681844441782,2023-12-14,AUR,2cjQTf2J5yCaNY8qHpW855
Top 50 - Pakistan,Hass Hass,72vuBPMhwFNlSYpTSf6fVD,False,82,Hass Hass,7F8VISoJUWFEY57b66QZxC,https://i.scdn.co/image/ab67616d0000b27374a99276badeec2675a9eaec,2023-10-26,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR
Top 50 - Pakistan,Chaleya,3xMHXmedL5Rvfxmiar9Ryv,False,81,Jawan,3WLJmMZUeDOuERFAk1Mxs6,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b,2023-09-05,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O
Top 50 - Pakistan,8 ASLE,6wkHR8cU4INbp145hngbQO,True,77,UNDISPUTED,5jwxgwhfEuWqBfKYPHaC34,https://i.scdn.co/image/ab67616d0000b273667bb62da094ab292e632868,2023-11-17,Sukha,6FDDxz6lYakINkmWPOlIZG
Top 50 - Pakistan,Kammo Ji,3KutViJ3KWOK7UXGrM0lNl,False,61,Kammo Ji,5XyzuZMnqLr04IbGvY2P7O,https://i.scdn.co/image/ab67616d0000b273ebbf1359e6c4ce7a40e30311,2020-07-29,Talwiinder,6QoCrBHsojKnOrsGNfRcTN
Top 50 - Pakistan,Still Rollin,6oz1L5jcqZWYuId7nxvIan,False,80,Still Rollin,5AivaZj0CiQJoDWqVH2pbh,https://i.scdn.co/image/ab67616d0000b2731a8c4618eda885a406958dd0,2023-05-19,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,Long time no see,6V4N3h4HYD1Ask9cUTxjjg,False,73,Long time no see,5qBulMP2DP48SEyNwsXY79,https://i.scdn.co/image/ab67616d0000b2733829f3d2e72a904be8561cbb,2023-07-16,Taimour Baig,1yMP2gzEFgUkib4khXN6hi
Top 50 - Pakistan,Jurmana,76pWGIqdI2d7X4MmoUT4L5,False,62,Jurmana,1LaWqK7YRtxm9ecqEne6Fj,https://i.scdn.co/image/ab67616d0000b2735dcf29d654d87435f407e5d8,2024-01-12,Kaifi Khalil,1n9EM0Y4A89vuRiA93gSS9
Top 50 - Pakistan,Tabdeeli Ayi Re,0OauMPVbUhER2Qc7ldBc9J,False,36,Tabdeeli Ayi Re,0EmyZGX1t5QcHwYDOgCHTO,https://i.scdn.co/image/ab67616d0000b2738035f6d1ed7880ae82e452f6,2018-10-05,Jawad Kahlon,1sIdRkRWXKG4uML73h8Ihs
Top 50 - Pakistan,Bikhra,0OdztoASgKBBNcAgtErk0X,False,72,Bikhra,4yfjeaROize8h6IkgU5RBn,https://i.scdn.co/image/ab67616d0000b273778d1df115679f85768bed2f,2022-02-11,Abdul Hannan,5mWQT8CLTa4mAQAJdFjHb1
Top 50 - Pakistan,Tu hai kahan (feat. ZAYN),7K6RLbkpqZI4OaoSnLcBiU,False,75,Tu hai kahan (feat. ZAYN),64TpPq3QgOQUaX3GSNMEYt,https://i.scdn.co/image/ab67616d0000b273548d15ab2df83114e2e80f4d,2024-01-12,AUR,2cjQTf2J5yCaNY8qHpW855
Top 50 - Pakistan,No Love,08Isz2ETWSBhvIl8UpKYsp,False,79,No Love,5Zcgog7sQ79ISF32y9nABU,https://i.scdn.co/image/ab67616d0000b2732a46046339bd779f95a8cf8b,2022-02-22,Shubh,5r3wPya2PpeTTsXsGhQU8O
Top 50 - Pakistan,Saari Duniya Jalaa Denge,0YxKKO272sacGBJKjf6FnB,False,84,ANIMAL,0a183xiCHiC1GQd8ou7WXO,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,2023-11-24,Jaani,5gZhfbckaWo89OzDSk3gdT
Top 50 - Pakistan,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,False,98,The Idol Episode 4 (Music from the HBO Original Series),7tzVd1fwkxsorytCBjEJkU,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262,2023-06-23,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
